DataLoader: found 20 files matching finewebedu10B/finewebedu_train_*.bin
/workspace/nanoGPT_1GPU_SPEEDRUN/train_gpt2_3060ti.py:307: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  return torch.frombuffer(f.read(), dtype=torch.uint16)[256*2:]
DataLoader: found 1 files matching finewebedu10B/finewebedu_val_*.bin
Running in BF16 mode (no FP8 - RTX 3060 Ti)
Run ID: a99f82f1-58ad-45e4-9678-f42e8b823970
GPU: RTX 3060 Ti (8GB)
Config: batch_size=8, seq_len=12288, iters=7000
Tokens per step: 98,304
Total tokens: 688.1M
Val every 250 steps, checkpoint every 500 steps

Step	Loss	ValLoss	Time(ms)	kt/s	Window	ETA(m)
4285	3.891		3024	32.5	1024	136.9
4286	3.672		3064	32.1	1024	138.7
4287	4.094		3053	32.2	1024	138.1
4288	3.734		3010	32.7	1024	136.1
4289	3.906		2974	33.1	1024	134.4
4290	3.766		2991	32.9	1024	135.1
4291	3.812		2990	32.9	1024	135.1
4292	3.797		2942	33.4	1024	132.8
4293	4.000		3010	32.7	1024	135.9
4294	3.625		3013	32.6	1024	135.9
4295	3.906		3038	32.4	1024	137.0
4296	3.625		3002	32.7	1024	135.3
4297	3.875		2996	32.8	1024	135.0
4298	3.734		2994	32.8	1024	134.9
4299	3.734		3020	32.5	1024	136.0
4300	3.828		3001	32.8	1024	135.1
4301	3.906		2991	32.9	1024	134.6
4302	3.641		3020	32.5	1024	135.9
4303	3.750		2976	33.0	1024	133.8
4304	4.031		3004	32.7	1024	135.0
4305	3.688		3026	32.5	1024	136.0
4306	3.859		3022	32.5	1024	135.7
4307	3.797		3026	32.5	1024	135.9
4308	3.906		2988	32.9	1024	134.1
4309	3.875		2956	33.3	1024	132.6
4310	3.750		2936	33.5	1024	131.7
4311	3.594		2993	32.8	1024	134.2
4312	3.734		3080	31.9	1024	138.0
4313	4.312		3027	32.5	1024	135.6
4314	3.781		3007	32.7	1024	134.7
4315	3.906		3009	32.7	1024	134.7
4316	3.875		3018	32.6	1024	135.1
4317	3.828		2985	32.9	1024	133.5
4318	3.812		3000	32.8	1024	134.2
4319	3.906		2993	32.8	1024	133.8
4320	3.750		2987	32.9	1024	133.5
4321	3.891		3019	32.6	1024	134.8
4322	3.609		2980	33.0	1024	133.1
4323	3.469		2981	33.0	1024	133.1
4324	3.859		3053	32.2	1024	136.2
4325	4.156		3029	32.5	1024	135.1
4326	3.875		3012	32.6	1024	134.3
4327	3.750		2961	33.2	1024	131.9
4328	3.922		3018	32.6	1024	134.5
4329	3.828		2956	33.3	1024	131.7
4330	3.625		2988	32.9	1024	133.0
4331	4.000		2986	32.9	1024	132.9
4332	3.734		3016	32.6	1024	134.2
4333	3.578		2995	32.8	1024	133.2
4334	3.812		2989	32.9	1024	132.8
4335	3.844		3012	32.6	1024	133.8
4336	3.828		3007	32.7	1024	133.6
4337	3.781		2974	33.1	1024	132.0
4338	3.734		3053	32.2	1024	135.5
4339	3.891		2991	32.9	1024	132.7
4340	3.719		3000	32.8	1024	133.0
4341	3.938		3043	32.3	1024	134.9
4342	3.781		3020	32.5	1024	133.9
4343	3.672		3012	32.6	1024	133.4
4344	3.969		3032	32.4	1024	134.2
4345	3.781		2968	33.1	1024	131.4
4346	3.625		2952	33.3	1024	130.6
4347	3.906		3026	32.5	1024	133.8
4348	3.719		3000	32.8	1024	132.6
4349	3.594		3010	32.7	1024	133.0
4350	3.750		3026	32.5	1024	133.7
4351	3.500		2987	32.9	1024	131.9
4352	3.938		3010	32.7	1024	132.9
4353	3.750		2999	32.8	1024	132.3
4354	3.641		2945	33.4	1024	129.9
4355	3.719		2988	32.9	1024	131.8
4356	3.672		3024	32.5	1024	133.3
4357	3.781		3023	32.5	1024	133.2
4358	3.672		2965	33.2	1024	130.6
4359	3.672		2992	32.9	1024	131.8
4360	3.797		2975	33.0	1024	131.0
4361	3.594		3017	32.6	1024	132.7
4362	3.656		2994	32.8	1024	131.7
4363	3.578		3027	32.5	1024	133.1
4364	3.969		2999	32.8	1024	131.8
4365	3.812		2967	33.1	1024	130.4
4366	3.641		2992	32.9	1024	131.4
4367	3.875		2966	33.1	1024	130.2
4368	3.828		2952	33.3	1024	129.5
4369	3.812		3033	32.4	1024	133.0
4370	3.891		3041	32.3	1024	133.4
4371	3.859		3000	32.8	1024	131.5
4372	3.578		2973	33.1	1024	130.2
4373	3.891		3008	32.7	1024	131.8
4374	3.781		2997	32.8	1024	131.2
4375	3.859		3006	32.7	1024	131.5
4376	3.797		3008	32.7	1024	131.6
4377	3.812		3023	32.5	1024	132.2
4378	3.891		3058	32.1	1024	133.7
4379	3.797		3029	32.5	1024	132.4
4380	3.703		3003	32.7	1024	131.2
4381	3.812		2975	33.0	1024	129.9
4382	3.688		2973	33.1	1024	129.8
4383	3.641		3006	32.7	1024	131.1
4384	3.703		2988	32.9	1024	130.3
4385	4.438		3040	32.3	1024	132.5
4386	3.797		3051	32.2	1024	133.0
4387	3.750		3061	32.1	1024	133.4
4388	3.812		2995	32.8	1024	130.4
4389	3.703		2993	32.8	1024	130.3
4390	3.828		3038	32.4	1024	132.2
4391	3.859		2982	33.0	1024	129.7
4392	3.750		2998	32.8	1024	130.4
4393	3.703		3008	32.7	1024	130.7
4394	3.516		2975	33.0	1024	129.2
4395	3.578		3047	32.3	1024	132.4
4396	4.031		3026	32.5	1024	131.4
4397	3.484		3004	32.7	1024	130.4
4398	3.547		2999	32.8	1024	130.1
4399	3.906		2980	33.0	1024	129.2
4400	3.609		2988	32.9	1024	129.5
4401	3.859		3016	32.6	1024	130.7
4402	3.844		3002	32.7	1024	130.0
4403	3.391		3010	32.7	1024	130.3
4404	3.719		2987	32.9	1024	129.3
4405	3.547		3022	32.5	1024	130.7
4406	4.062		3032	32.4	1024	131.2
4407	3.750		3018	32.6	1024	130.5
4408	3.703		3001	32.8	1024	129.7
4409	3.625		2947	33.4	1024	127.3
4410	3.453		3014	32.6	1024	130.2
4411	3.781		3029	32.5	1024	130.7
4412	3.844		2999	32.8	1024	129.4
4413	3.500		3006	32.7	1024	129.6
4414	3.625		3015	32.6	1024	130.0
4415	3.516		2980	33.0	1024	128.5
4416	3.578		3022	32.5	1024	130.2
4417	3.828		3034	32.4	1024	130.7
4418	3.625		3002	32.7	1024	129.3
4419	3.516		3017	32.6	1024	129.8
4420	3.625		3007	32.7	1024	129.4
4421	4.344		3036	32.4	1024	130.5
4422	3.469		2986	32.9	1024	128.4
4423	3.547		2998	32.8	1024	128.8
4424	3.562		3012	32.6	1024	129.4
4425	3.453		2960	33.2	1024	127.1
4426	3.594		3017	32.6	1024	129.5
4427	3.781		2966	33.1	1024	127.3
4428	3.781		3017	32.6	1024	129.4
4429	3.406		2994	32.8	1024	128.3
4430	3.531		2996	32.8	1024	128.4
4431	3.453		3009	32.7	1024	128.9
4432	3.828		2998	32.8	1024	128.4
4433	3.641		3015	32.6	1024	129.1
4434	3.672		3009	32.7	1024	128.7
4435	3.812		3006	32.7	1024	128.6
4436	3.750		3000	32.8	1024	128.2
4437	3.688		3013	32.6	1024	128.7
4438	3.344		2990	32.9	1024	127.7
4439	3.453		2983	33.0	1024	127.4
4440	3.328		2995	32.8	1024	127.8
4441	3.750		3022	32.5	1024	128.9
4442	3.844		2977	33.0	1024	127.0
4443	3.719		2974	33.1	1024	126.8
4444	3.781		3014	32.6	1024	128.4
4445	3.656		2994	32.8	1024	127.5
4446	3.547		2968	33.1	1024	126.4
4447	3.359		2974	33.0	1024	126.6
4448	3.562		3009	32.7	1024	128.0
4449	3.891		3043	32.3	1024	129.4
4450	3.406		3049	32.2	1024	129.6
4451	3.719		2981	33.0	1024	126.7
4452	3.547		2975	33.0	1024	126.4
4453	4.000		3017	32.6	1024	128.1
4454	3.562		3004	32.7	1024	127.5
4455	3.625		2972	33.1	1024	126.1
4456	4.094		3043	32.3	1024	129.1
4457	3.734		3058	32.1	1024	129.7
4458	3.844		3040	32.3	1024	128.9
4459	3.969		2978	33.0	1024	126.1
4460	3.656		3024	32.5	1024	128.1
4461	3.906		2969	33.1	1024	125.7
4462	4.094		3064	32.1	1024	129.6
4463	3.906		2975	33.0	1024	125.8
4464	3.406		2962	33.2	1024	125.3
4465	3.688		3021	32.5	1024	127.7
4466	3.953		3012	32.6	1024	127.2
4467	3.812		3023	32.5	1024	127.7
4468	3.828		3007	32.7	1024	127.0
4469	3.906		3011	32.7	1024	127.1
4470	3.844		3018	32.6	1024	127.3
4471	3.891		3037	32.4	1024	128.0
4472	3.859		3043	32.3	1024	128.3
4473	3.797		3004	32.7	1024	126.6
4474	3.844		2988	32.9	1024	125.8
4475	3.547		2997	32.8	1024	126.2
4476	3.719		3078	31.9	1024	129.5
4477	3.891		2997	32.8	1024	126.1
4478	3.688		2992	32.9	1024	125.8
4479	3.672		2995	32.8	1024	125.9
4480	3.703		2989	32.9	1024	125.6
4481	3.969		2975	33.0	1024	125.0
4482	3.906		2943	33.4	1024	123.5
4483	3.516		3005	32.7	1024	126.1
4484	3.641		2931	33.5	1024	123.0
4485	3.797		2985	32.9	1024	125.2
4486	4.125		3052	32.2	1024	127.9
4487	3.500		3027	32.5	1024	126.8
4488	3.781		2995	32.8	1024	125.4
4489	3.719		3023	32.5	1024	126.6
4490	3.562		3035	32.4	1024	127.0
4491	3.703		2960	33.2	1024	123.8
4492	3.953		2969	33.1	1024	124.2
4493	3.953		3045	32.3	1024	127.3
4494	3.781		3008	32.7	1024	125.7
4495	3.656		2990	32.9	1024	124.9
4496	3.844		2958	33.2	1024	123.5
4497	3.875		3001	32.8	1024	125.3
4498	3.766		3011	32.6	1024	125.6
4499	3.875		3002	32.7	1024	125.2
4500	3.703		3038	32.4	1024	126.6
4501	3.750	3.691	3025	32.5	1024	126.0
Saved checkpoint at step 4500
4502	3.781		5685	17.3	1024	236.8
4503	4.094		3129	31.4	1024	130.3
4504	3.797		3032	32.4	1024	126.2
4505	3.891		2999	32.8	1024	124.8
4506	3.766		3010	32.7	1024	125.2
4507	3.938		3000	32.8	1024	124.7
4508	3.797		2999	32.8	1024	124.6
4509	3.781		2987	32.9	1024	124.1
4510	3.875		2980	33.0	1024	123.7
4511	3.609		2949	33.3	1024	122.4
4512	3.734		2989	32.9	1024	124.0
4513	3.859		2950	33.3	1024	122.3
4514	3.766		2942	33.4	1024	121.9
4515	3.719		3008	32.7	1024	124.6
4516	4.438		3100	31.7	1024	128.4
4517	3.672		2998	32.8	1024	124.1
4518	3.672		2993	32.8	1024	123.9
4519	3.781		2996	32.8	1024	123.9
4520	3.750		2982	33.0	1024	123.3
4521	4.219		3084	31.9	1024	127.5
4522	4.094		3013	32.6	1024	124.5
4523	3.547		2962	33.2	1024	122.3
4524	3.938		3059	32.1	1024	126.3
4525	4.062		3043	32.3	1024	125.6
4526	3.938		3012	32.6	1024	124.3
4527	3.938		2992	32.9	1024	123.4
4528	3.859		2975	33.0	1024	122.6
4529	3.859		3006	32.7	1024	123.9
4530	3.891		3020	32.5	1024	124.4
4531	3.703		2993	32.8	1024	123.2
4532	4.125		3065	32.1	1024	126.1
4533	3.969		2982	33.0	1024	122.7
4534	3.812		2956	33.3	1024	121.5
4535	3.750		2950	33.3	1024	121.2
4536	4.125		2976	33.0	1024	122.2
4537	3.828		2984	32.9	1024	122.5
4538	3.781		2983	33.0	1024	122.5
4539	3.594		3004	32.7	1024	123.3
4540	3.781		3003	32.7	1024	123.2
4541	3.562		2979	33.0	1024	122.1
4542	3.953		2994	32.8	1024	122.7
4543	3.625		2956	33.3	1024	121.1
4544	3.656		3028	32.5	1024	124.0
4545	3.891		2977	33.0	1024	121.9
4546	4.000		3028	32.5	1024	123.9
4547	4.031		3076	32.0	1024	125.8
4548	3.609		2999	32.8	1024	122.6
4549	4.062		2983	33.0	1024	121.9
4550	3.844		3018	32.6	1024	123.3
4551	4.281		3049	32.2	1024	124.5
4552	3.750		3022	32.5	1024	123.3
4553	3.781		3021	32.5	1024	123.3
4554	3.797		2961	33.2	1024	120.8
4555	3.844		3052	32.2	1024	124.4
4556	4.094		3045	32.3	1024	124.1
4557	3.594		3013	32.6	1024	122.7
4558	3.906		3050	32.2	1024	124.2
4559	3.719		3011	32.6	1024	122.6
4560	3.828		2965	33.2	1024	120.6
4561	3.969		3001	32.8	1024	122.1
4562	3.781		2971	33.1	1024	120.8
4563	3.688		3029	32.5	1024	123.1
4564	3.766		3003	32.7	1024	122.0
4565	3.828		2990	32.9	1024	121.4
4566	3.953		2952	33.3	1024	119.8
4567	3.688		2973	33.1	1024	120.6
4568	3.906		3004	32.7	1024	121.8
4569	3.812		2976	33.0	1024	120.6
4570	3.625		2987	32.9	1024	121.0
4571	3.641		2962	33.2	1024	119.9
4572	3.688		2999	32.8	1024	121.4
4573	3.859		3030	32.4	1024	122.6
4574	4.438		3101	31.7	1024	125.4
4575	3.875		3140	31.3	1024	127.0
4576	3.828		3147	31.2	1024	127.2
4577	3.469		3075	32.0	1024	124.2
4578	3.609		3012	32.6	1024	121.6
4579	3.781		2957	33.2	1024	119.4
4580	3.609		2979	33.0	1024	120.2
4581	3.578		2972	33.1	1024	119.9
4582	3.656		3025	32.5	1024	121.9
4583	3.719		2951	33.3	1024	118.9
4584	3.609		2968	33.1	1024	119.6
4585	3.828		3015	32.6	1024	121.4
4586	3.594		3018	32.6	1024	121.5
4587	3.828		3013	32.6	1024	121.2
4588	3.812		2997	32.8	1024	120.5
4589	3.766		2996	32.8	1024	120.4
4590	3.859		2982	33.0	1024	119.8
4591	3.703		2984	32.9	1024	119.9
4592	3.828		3004	32.7	1024	120.6
4593	3.688		2975	33.0	1024	119.4
4594	3.656		3031	32.4	1024	121.6
4595	3.812		2963	33.2	1024	118.8
4596	3.969		3043	32.3	1024	122.0
4597	3.781		3037	32.4	1024	121.7
4598	3.906		3000	32.8	1024	120.1
4599	3.828		3025	32.5	1024	121.1
4600	3.594		2976	33.0	1024	119.1
4601	3.547		2983	33.0	1024	119.3
4602	3.844		3036	32.4	1024	121.4
4603	3.781		3033	32.4	1024	121.2
4604	3.703		3051	32.2	1024	121.9
4605	3.719		2999	32.8	1024	119.8
4606	3.922		3105	31.7	1024	123.9
4607	3.875		3030	32.4	1024	120.9
4608	3.859		2970	33.1	1024	118.5
4609	3.766		2977	33.0	1024	118.7
4610	3.641		2975	33.0	1024	118.6
4611	3.703		2977	33.0	1024	118.6
4612	3.547		2990	32.9	1024	119.1
4613	3.766		3030	32.4	1024	120.6
4614	4.031		3064	32.1	1024	121.9
4615	3.797		2969	33.1	1024	118.1
4616	3.828		3021	32.5	1024	120.1
4617	3.781		2952	33.3	1024	117.3
4618	4.000		3005	32.7	1024	119.3
4619	3.422		3014	32.6	1024	119.6
4620	3.625		2982	33.0	1024	118.3
4621	3.812		3020	32.6	1024	119.8
4622	3.641		2992	32.9	1024	118.6
4623	3.844		2949	33.3	1024	116.9
4624	3.719		2992	32.9	1024	118.5
4625	3.766		3006	32.7	1024	119.0
4626	3.734		2981	33.0	1024	118.0
4627	4.219		3007	32.7	1024	119.0
4628	3.688		3006	32.7	1024	118.9
4629	3.688		3022	32.5	1024	119.5
4630	3.672		3031	32.4	1024	119.8
4631	3.656		3070	32.0	1024	121.3
4632	4.000		3034	32.4	1024	119.8
4633	3.781		3018	32.6	1024	119.1
4634	3.531		2969	33.1	1024	117.1
4635	3.531		2980	33.0	1024	117.5
4636	3.609		3015	32.6	1024	118.8
4637	3.750		2964	33.2	1024	116.8
4638	3.812		2981	33.0	1024	117.4
4639	3.359		2991	32.9	1024	117.8
4640	3.828		2987	32.9	1024	117.5
4641	3.812		3035	32.4	1024	119.4
4642	4.188		3079	31.9	1024	121.1
4643	3.844		3125	31.5	1024	122.8
4644	3.359		3076	32.0	1024	120.8
4645	3.516		3036	32.4	1024	119.2
4646	3.906		2989	32.9	1024	117.3
4647	3.484		3030	32.4	1024	118.9
4648	3.688		2975	33.0	1024	116.7
4649	3.516		2983	33.0	1024	116.9
4650	3.500		2988	32.9	1024	117.1
4651	3.641		2988	32.9	1024	117.0
4652	3.578		3001	32.8	1024	117.5
4653	3.734		2991	32.9	1024	117.0
4654	3.328		3003	32.7	1024	117.5
4655	3.812		3006	32.7	1024	117.5
4656	3.469		2986	32.9	1024	116.7
4657	3.922		3034	32.4	1024	118.5
4658	3.688		3004	32.7	1024	117.3
4659	3.812		3033	32.4	1024	118.4
4660	3.906		3026	32.5	1024	118.1
4661	3.641		3006	32.7	1024	117.2
4662	4.094		3025	32.5	1024	117.9
4663	3.609		2990	32.9	1024	116.5
4664	3.438		2981	33.0	1024	116.1
4665	3.656		3000	32.8	1024	116.8
4666	3.344		2997	32.8	1024	116.6
4667	3.562		2990	32.9	1024	116.3
4668	3.516		3089	31.8	1280	120.1
4669	3.328		3059	32.1	1280	118.9
4670	3.453		3089	31.8	1280	120.0
4671	3.734		3062	32.1	1280	118.9
4672	3.531		3075	32.0	1280	119.4
4673	3.656		3047	32.3	1280	118.2
4674	3.125		3058	32.1	1280	118.6
4675	3.703		3053	32.2	1280	118.3
4676	3.156		3127	31.4	1280	121.2
4677	3.609		3049	32.2	1280	118.1
4678	3.109		3015	32.6	1280	116.7
4679	3.938		3045	32.3	1280	117.8
4680	3.672		3135	31.4	1280	121.3
4681	3.766		3006	32.7	1280	116.2
4682	3.609		3102	31.7	1280	119.9
4683	3.359		3111	31.6	1280	120.2
4684	3.656		3030	32.4	1280	117.0
4685	3.594		3049	32.2	1280	117.7
4686	3.438		3060	32.1	1280	118.1
4687	3.594		3025	32.5	1280	116.7
4688	3.984		3062	32.1	1280	118.1
4689	3.797		3043	32.3	1280	117.3
4690	3.781		3058	32.1	1280	117.8
4691	3.609		3076	32.0	1280	118.4
4692	3.766		3082	31.9	1280	118.6
4693	3.859		3030	32.4	1280	116.5
4694	3.562		3201	30.7	1280	123.1
4695	3.688		3074	32.0	1280	118.1
4696	3.750		3028	32.5	1280	116.3
4697	4.031		3248	30.3	1280	124.7
4698	3.734		3135	31.4	1280	120.3
4699	3.766		3065	32.1	1280	117.6
4700	3.391		3096	31.8	1280	118.7
4701	3.703		3056	32.2	1280	117.1
4702	3.766		3066	32.1	1280	117.5
4703	3.734		3046	32.3	1280	116.6
4704	3.766		3046	32.3	1280	116.6
4705	3.719		3035	32.4	1280	116.1
4706	3.781		3104	31.7	1280	118.7
4707	3.781		3124	31.5	1280	119.5
4708	3.812		3086	31.9	1280	118.0
4709	3.969		3143	31.3	1280	120.1
4710	3.938		3122	31.5	1280	119.2
4711	4.406		3111	31.6	1280	118.7
4712	3.750		3062	32.1	1280	116.8
4713	3.484		3018	32.6	1280	115.1
4714	3.688		3042	32.3	1280	115.9
4715	3.641		3093	31.8	1280	117.8
4716	3.656		3195	30.8	1280	121.7
4717	3.625		3088	31.8	1280	117.6
4718	3.797		3040	32.3	1280	115.7
4719	3.594		3027	32.5	1280	115.1
4720	3.781		3051	32.2	1280	116.0
4721	3.844		3041	32.3	1280	115.6
4722	3.406		3068	32.0	1280	116.5
4723	3.734		3113	31.6	1280	118.2
4724	3.688		3063	32.1	1280	116.2
4725	4.031		3088	31.8	1280	117.1
4726	3.750		3049	32.2	1280	115.6
4727	3.766		3000	32.8	1280	113.7
4728	3.797		3047	32.3	1280	115.4
4729	3.656		3072	32.0	1280	116.3
4730	3.703		3049	32.2	1280	115.4
4731	3.719		3076	32.0	1280	116.4
4732	3.766		3058	32.1	1280	115.7
4733	3.828		3032	32.4	1280	114.6
4734	3.656		3028	32.5	1280	114.4
4735	3.750		3050	32.2	1280	115.2
4736	4.094		3101	31.7	1280	117.1
4737	3.922		3025	32.5	1280	114.2
4738	3.625		3015	32.6	1280	113.7
4739	3.734		3024	32.5	1280	114.0
4740	3.734		3093	31.8	1280	116.6
4741	3.688		3121	31.5	1280	117.5
4742	3.656		3056	32.2	1280	115.1
4743	4.281		3196	30.8	1280	120.3
4744	3.734		3112	31.6	1280	117.0
4745	3.578		3098	31.7	1280	116.5
4746	3.734		3122	31.5	1280	117.3
4747	3.812		3080	31.9	1280	115.7
4748	3.391		3082	31.9	1280	115.7
4749	3.609		3038	32.4	1280	114.0
4750	3.875		3108	31.6	1280	116.6
4751	3.984	3.828	3123	31.5	1280	117.1
4752	3.766		3043	32.3	1280	114.1
4753	3.688		3043	32.3	1280	114.0
4754	3.688		3064	32.1	1280	114.8
4755	3.531		3083	31.9	1280	115.4
4756	3.578		2999	32.8	1280	112.2
4757	3.969		3051	32.2	1280	114.1
4758	3.734		3082	31.9	1280	115.2
4759	3.781		2998	32.8	1280	112.0
4760	3.922		3056	32.2	1280	114.1
4761	3.547		3022	32.5	1280	112.8
4762	4.031		3148	31.2	1280	117.5
4763	3.719		3097	31.7	1280	115.5
4764	3.781		3003	32.7	1280	112.0
4765	3.719		2984	32.9	1280	111.2
4766	3.734		3071	32.0	1280	114.4
4767	3.609		3034	32.4	1280	112.9
4768	3.891		3017	32.6	1280	112.3
4769	3.734		3057	32.2	1280	113.7
4770	3.781		3105	31.7	1280	115.5
4771	3.859		3061	32.1	1280	113.8
4772	3.906		3125	31.5	1280	116.1
4773	3.781		3053	32.2	1280	113.4
4774	4.188		3090	31.8	1280	114.7
4775	3.812		3007	32.7	1280	111.6
4776	3.906		3027	32.5	1280	112.2
4777	3.500		3015	32.6	1280	111.8
4778	3.750		3063	32.1	1280	113.5
4779	3.594		3095	31.8	1280	114.6
4780	3.719		3003	32.7	1280	111.2
4781	3.859		3042	32.3	1280	112.5
4782	3.688		3080	31.9	1280	113.9
4783	3.656		3044	32.3	1280	112.5
4784	4.031		2995	32.8	1280	110.7
4785	3.766		2997	32.8	1280	110.7
4786	4.062		3070	32.0	1280	113.3
4787	3.672		3037	32.4	1280	112.1
4788	3.594		2991	32.9	1280	110.3
4789	3.828		3041	32.3	1280	112.1
4790	3.734		3002	32.7	1280	110.6
4791	3.750		3127	31.4	1280	115.2
4792	3.641		3067	32.0	1280	112.9
4793	3.750		2998	32.8	1280	110.3
4794	3.906		3083	31.9	1280	113.4
4795	3.953		3064	32.1	1280	112.7
4796	3.734		3001	32.8	1280	110.3
4797	3.734		2990	32.9	1280	109.8
4798	3.797		2988	32.9	1280	109.7
4799	3.781		3068	32.0	1280	112.6
4800	3.781		3014	32.6	1280	110.6
4801	3.656		3072	32.0	1280	112.6
4802	3.688		3049	32.2	1280	111.7
4803	3.688		3062	32.1	1280	112.2
4804	3.922		2974	33.1	1280	108.9
4805	3.672		3043	32.3	1280	111.4
4806	3.734		3067	32.1	1280	112.2
4807	3.844		2996	32.8	1280	109.6
4808	4.156		3071	32.0	1280	112.2
4809	3.844		3085	31.9	1280	112.7
4810	3.641		3027	32.5	1280	110.5
4811	3.359		3024	32.5	1280	110.4
4812	3.734		3061	32.1	1280	111.7
4813	3.875		3040	32.3	1280	110.9
4814	3.750		3041	32.3	1280	110.8
4815	3.781		3076	32.0	1280	112.1
4816	3.734		3056	32.2	1280	111.3
4817	3.984		3008	32.7	1280	109.5
4818	3.719		3004	32.7	1280	109.3
4819	3.688		3077	32.0	1280	111.9
4820	3.953		3010	32.7	1280	109.4
4821	3.906		2993	32.8	1280	108.8
4822	3.906		2972	33.1	1280	107.9
4823	3.844		2975	33.0	1280	108.0
4824	3.688		3076	32.0	1280	111.6
4825	3.594		2997	32.8	1280	108.7
4826	3.609		3052	32.2	1280	110.6
4827	3.266		3088	31.8	1280	111.9
4828	3.688		2994	32.8	1280	108.4
4829	3.719		3041	32.3	1280	110.1
4830	3.625		2993	32.8	1280	108.3
4831	3.641		3065	32.1	1280	110.8
4832	3.844		3049	32.2	1280	110.2
4833	3.656		3036	32.4	1280	109.7
4834	3.812		3019	32.6	1280	109.0
4835	3.906		3023	32.5	1280	109.1
4836	3.750		3004	32.7	1280	108.4
4837	3.766		3043	32.3	1280	109.7
4838	3.781		3045	32.3	1280	109.8
4839	3.781		3049	32.2	1280	109.9
4840	3.469		3054	32.2	1280	110.0
4841	3.672		3104	31.7	1280	111.8
4842	3.859		2990	32.9	1280	107.6
4843	3.719		3104	31.7	1280	111.6
4844	3.594		3117	31.5	1280	112.1
4845	3.859		3081	31.9	1280	110.7
4846	3.594		2982	33.0	1280	107.1
4847	3.781		3022	32.5	1280	108.5
4848	3.781		3070	32.0	1280	110.2
4849	3.609		3124	31.5	1280	112.0
4850	3.688		3099	31.7	1280	111.1
4851	3.531		2950	33.3	1280	105.7
4852	3.656		3016	32.6	1280	108.0
4853	3.969		3010	32.7	1280	107.8
4854	3.797		2987	32.9	1280	106.9
4855	3.844		3044	32.3	1280	108.9
4856	3.625		3039	32.3	1280	108.7
4857	3.688		3007	32.7	1280	107.4
4858	3.766		3040	32.3	1280	108.6
4859	3.531		3022	32.5	1280	107.9
4860	3.688		3017	32.6	1280	107.6
4861	3.766		3021	32.5	1280	107.8
4862	3.688		3052	32.2	1280	108.8
4863	3.812		3005	32.7	1280	107.1
4864	3.719		3055	32.2	1280	108.8
4865	3.672		3006	32.7	1280	107.0
4866	3.828		3010	32.7	1280	107.1
4867	3.844		3032	32.4	1280	107.8
4868	3.547		3038	32.4	1280	108.0
4869	3.734		3064	32.1	1280	108.9
4870	3.828		3117	31.5	1280	110.7
4871	3.641		3050	32.2	1280	108.3
4872	3.594		2978	33.0	1280	105.7
4873	3.719		3044	32.3	1280	107.9
4874	3.797		3016	32.6	1280	106.9
4875	3.844		3009	32.7	1280	106.6
4876	3.688		3122	31.5	1280	110.6
4877	3.625		3038	32.4	1280	107.5
4878	3.688		3075	32.0	1280	108.8
4879	3.594		2999	32.8	1280	106.1
4880	3.578		3052	32.2	1280	107.9
4881	3.500		3083	31.9	1280	108.9
4882	3.562		3085	31.9	1280	109.0
4883	3.438		3040	32.3	1280	107.3
4884	3.531		3002	32.7	1280	105.9
4885	3.625		3014	32.6	1280	106.3
4886	3.406		3034	32.4	1280	106.9
4887	3.484		3064	32.1	1280	107.9
4888	3.562		3029	32.5	1280	106.7
4889	3.516		3032	32.4	1280	106.7
4890	3.578		3023	32.5	1280	106.3
4891	3.703		3104	31.7	1280	109.1
4892	3.734		3031	32.4	1280	106.6
4893	3.656		3175	31.0	1280	111.5
4894	3.859		3151	31.2	1280	110.6
4895	3.438		3039	32.3	1280	106.7
4896	3.688		3023	32.5	1280	106.1
4897	3.594		3027	32.5	1280	106.2
4898	3.609		3021	32.5	1280	105.9
4899	3.859		3054	32.2	1280	107.0
4900	3.312		3047	32.3	1280	106.7
4901	3.609		3037	32.4	1280	106.3
4902	3.500		3002	32.7	1280	105.0
4903	3.531		3053	32.2	1280	106.8
4904	3.625		2982	33.0	1280	104.2
4905	3.562		3027	32.5	1280	105.7
4906	3.422		3073	32.0	1280	107.3
4907	3.562		3046	32.3	1280	106.3
4908	3.609		3018	32.6	1280	105.3
4909	3.719		3025	32.5	1280	105.5
4910	3.297		3139	31.3	1280	109.4
4911	3.688		3109	31.6	1280	108.3
4912	3.438		3014	32.6	1280	104.9
4913	3.828		3061	32.1	1280	106.5
4914	3.688		3047	32.3	1280	106.0
4915	3.766		3081	31.9	1280	107.1
4916	3.469		3036	32.4	1280	105.5
4917	3.594		3030	32.4	1280	105.2
4918	3.219		3021	32.5	1280	104.9
4919	3.781		3114	31.6	1280	108.0
4920	3.938		3051	32.2	1280	105.8
4921	3.484		3085	31.9	1280	106.9
4922	3.688		3038	32.4	1280	105.3
4923	3.531		3064	32.1	1280	106.1
4924	3.250		3062	32.1	1280	106.0
4925	3.766		3024	32.5	1280	104.6
4926	3.625		3006	32.7	1280	104.0
